TweetID,From User,Tweet
274195007869698048,thesparklycyrus,"RT @justinbieber: My fans have serious #SWAG"
274195007869698048,thesparklycyrus,"RT @justinbieber: My fans have serious #SWAG"
274195004245815296,raawrharry,"#swag otto"
274194981059698688,GiveMeTheSpark,"#LittleBeyoncé #Swag #webcamtoy http://t.co/qtNSt49V"
274194957408030720,AarmnStronges,"RT @ItsJustMikey: So I won this Xmas  teddy bear worth £160 from shopcade  #toy #teddy #ted #hamleys #money #swag #style #food http://t.co/Rnyfnb8B"
274194953108860930,SafieSwag,"#swag http://t.co/Iq4mt9oZ"
274194941490638848,davay_RT,"RT @KaroyanSarik: Бля #давайдосвидания #swag #ахуенно"
274194930073747456,tinymiddle,"@emilybird1999 YEA I DID! #badman and totally #swag x]"
274194908615675904,MzThick26Walker,"Rocking my hooded sweater 2day! #Cold #Fall #Fashion #Sweater #Swag #Fresh #IG #Instagram #InstaFashion #Pho http://t.co/JUNQ3nwr"
274194899543412736,marybroza,"Props to the girls singing and dancing in the middle of the street... She has some pretty sweet moves #swag"
274194895953072128,yeahfam,"#swag http://t.co/Shz8crfD"
274194885257596928,_kkschacknies,"RT @TheDopeLifeOfAJ: Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274194883001069569,xehipeter,"@raawrharry #swag"
274194882258665473,PassMeTheLeider,"#tbt me and @JaydonOnTheCobb going hard at nectar!!!!!! #swag http://t.co/NVVVqPUw"
274194842433765377,EyeofTheEagle50,"I love hanging with my Nephew -baby #Kai after some church! #baby #swag #afro #african #british #SanD @ VOSD http://t.co/phYXfxMK"
274194804999589888,BieberOrDie6,"Beliebers' dream is to be the OLLG.My dream,is @justinbieber take me a walk with his ferrari :3 #swag"
274194804227846145,Lon2da,"On break listening to foster the people #swag"
274194798347427842,DejeanR,"@natalie_love13 the order is up to us. #first come #first serve #swaG"
274194771940110336,missdkaric,"#girl #chic #swag #style #fashion #makeup #hair #pink #pose http://t.co/xDpexewg"
274194761966051328,KeepITreal_DUDE,"If you think you have #Swag then I think you have a low IQ #truth"
274194759596253186,JaxxtheArt,"#swag RT @SPOEK_MATHAMBO:  Mshini Wam x Gorillaz? they just posted this. http://t.co/CSCmdj3m …"
274194749504761856,JH_Bieber6,"RT @MarcusMarius93: Damnnn who's dat chick! #flyboys #swag #2012 #teamlondon http://t.co/jdMQp316"
274194731079176192,aqjarvis,"Throw Back Thursday #grandparents #wedding #wonderwhereigetitfrom #swag #dress #tux #plaid #instagood #insta http://t.co/gPEbZSq5"
274194729728630784,joselinagrosso,"#SWAG http://t.co/95zILVa3"
274194715484774400,shes_moneyy,"#ootd #sweater #leggings #ballerinaflats #80sbaby #90skid #pretty #swag #hair #makeup  @ Geisinger Glenmaura http://t.co/Hf3vW4hh"
274194714595581953,dayyy_nuhhh,"A little sibling lovin #tbt #90sgirlprobs #swag http://t.co/HjWmK6sj"
274194714180337665,liamletscuddle,"he obv thinks he looks sexy as hell #swag"
274194712301281280,matheus0624,"@LeAmazingHampus you ready for the game #swag #basketball"
274194690323128320,Viktoriyaa_P,"@boooTAYlicious: @Mallonnn: @lex_blumengold: @Mallonnn #LaceUp #6thperiodstudyhall” #kiddd #swag #somethinglight” #do #werk” #stayclassy"
274194678348406784,Kaptijntjee,"RT @NielsKreijger: #young #wild #and #free #yolo #swag"
274194669859135488,hauptpunkte,"#swag RT @TheSkyEtc: @hauptpunkte θα έρθω με air boat"
274194665920675842,celinouchou,"RT @runwaymaki: #lestwins #love #cool #swag #sexy #hiphop #dope #dance #awesome #art http://t.co/QjczokGD"
274194664423297024,katlynn_kennedy,"RT @TheDopeLifeOfAJ: Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274194645486034944,ifeanyicarter01,"Photo: tomithejinglefish: chron-o: went from president to real nigga in seconds. #swag http://t.co/AUsDy6lw"
274194602494398464,Briadji,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 33242"
274194598635659264,ageaton,"there's a man here who looks like Inspector Gadget #swag"
274194590226079744,Darman213,"#hipster #swag xD http://t.co/z6c6CfyN"
274194589458518017,ShermaneTiny,"#selfportrait #me #purple #swag #hair #asian #girl http://t.co/5P0GTS0X"
274194581053124609,IHateRedCheese,"#Swag"
274194572098301953,dessica_jague,"brown hair. :) #selfie #sweater #swag http://t.co/bK5EOIi8"
274194562019389440,SwagRauhlJB,"#Swag"
274194558936551425,_alheelunaa,"Alchile Si Anduvieras Conmigo Fuera La Pura Crema!(88' #Swag."
274194499603931137,koadoakdokaw,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 7720"
274194483237752832,emilybird1999,"#swag&#badman printing    STEPS   photos out and making a poster for the concert in Wolverhampton!! WHOO!  @OfficialSteps Please follow LOVU"
274194454649376769,WQBranch7,"Chillin at BYU instead of school today #SWAG @BrekBentley"
274194450220212224,MartyBaceda,"RT @amploamplo: Under Armour performance fleece for UofL Women's Hockey. #swag #amplohockey http://t.co/KWFRhhap"
274194447875588096,Bullsfan107,"RT @amy_carollo: Ima snapchat @Bullsfan107 in business today and ima sit.right infront.of.him #swag"
274194443295399936,SupportAbortion,"""@SithLordRoig:Abel gave me a handjob. #Swag"" Why do I have a feeling you're being serious?...."
274194433430396928,FashionistLover,"Just me #TAGSTAGRAM .COM #igaddict #instalovers #instabeauty #instagallery #instafamous #instasg #swag #like http://t.co/cLhJl39b"
274194416753864706,stephanieleonar,"To those who ordered, Bulu Box tees are in!! ( @SladeYoung @PasstheJman @turnthePAIGEnow ) #swag"
274194407568330752,AustinKaigler,"RT @cody_dixon23: I think you might be the coolest person I know. @TheSandeOne #nolie #tbt #swag http://t.co/eaqPJzaI"
274194351444357120,ChrisAbles35,"Always swaged up #tbt #baby #cute #swag http://t.co/8Acpy0x6"
274194340836941824,JamesOConner29,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 56450"
274194338345517056,4Niaga,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 48953"
274194278329245696,Macbainstain,"The library is a place of higher learning #yolo #swag #money"
274194271383470081,MarieSwag_ID,"@NiallOfficial do you like Candy? I love Candy! xx #weird #swag"
274194250013499392,Cell_again,"RT @MJP571: If you have to wear a shirt that says you have #swag, than you don't have swag. #fail #fb"
274194235438276608,soficaucas,"Al fin salimos... Eso si es tener #swag"
274194233731190784,ronald0255swag,"Dansen #swag"
274194226097573888,KayreneD,"#swag #swaglife #thug #thuglife"
274194190987034624,jbena14,"RT @JauiWowie: Rise Against on the announcements #swag"
274194183814778880,sarahbattista6,"RT @MaggieBattista4: #throwbackthursday #swag @calllmebaby @sarahbattista6 http://t.co/eSgYOiNT"
274194174478270465,BieberNotNormal,"kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk #SWAG"
274194151095017472,HudsonReal1,"So I walked across campus to find that class was canceled #sweaty #timetofapinjamesandsavionsshower #yolo #swag #yoloswag"
274194126206029825,SithLordRoig,"Abel gave me a handjob. #Swag"
274194114277429249,LanishaWilliams,"#Me #Beautiful  #Love  #Pretty  #Bored  Chilling #Life #Happiness #Africa #Swag #Nerd #College http://t.co/1GsygqGv"
274194102793408513,TheVerks,"#swag http://t.co/M9R3KRqa"
274194101426085889,ScottConnell16,"@abbiemulloy #Swag?"
274194096413868032,BurRn_HaRd,"RT @short_black_boi: #Tbt with my goons @oliva_twiist @nahnah_kay @burrn_hard. #family #brothers #swag #presec #dope #blue #shoes http://t.co/HLthdqtW"
274194089103200257,HarryBoAli,"#allstar #converse #love #trainers #kicks #shoes #sneakers #swag @mayagermain7 razardalani  Raz just forcin http://t.co/fHnGrKyf"
274194085336719360,andrew_heibeck,"Dating a drug dealer #swag"
274194070727970816,fukker_thales,"Ass face  #Me #clouds #swag #igers #tweegram #tbt #fashion #style #iphonesia #instagood #instamood #instapic http://t.co/UHaxOZNh"
274194064616873985,MaggieBattista4,"#throwbackthursday #swag @calllmebaby @sarahbattista6 http://t.co/eSgYOiNT"
274194054185631745,rkastner2907,"RT @TheDopeLifeOfAJ: Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274194027652452352,BrightSide94,"its actually my 100th problem :P...#LooksToTheHeavens #Swag http://t.co/2s8zhjZx"
274193984409198592,julius_kay,"RT @MarlonCorwin: Real sneaker-heads would understand. #sneakerhead #problem #kicks #shoes #sneaker #swag #fight #love #hellno http://t.co/RNbPCcEL"
274193971658510336,kylerago31,"RT @TheDopeLifeOfAJ: Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274193969003511809,julius_kay,"RT @MRCNLatupella: In het weekend nieuwe schoenen bestellen #Swag #Jordans #Love"
274193923419799552,ViculyaCherry,"География #school #swag #tbt #tweegram #tegsforlikes #like #likeforlike #love #lovely #me #igers #iphone #in http://t.co/o5s1WhSb"
274193919774978048,Juanypab,"@matt_kling how you get so flyyyyyy.#swag #sugasuga"
274193896496566272,jaymiereidfweja,"swagI love bong rips at 4:20 #swag."
274193858617823232,Paul_swag_,"#SWAG"
274193857938325505,kingscript12,"Yeah... Dopeness, our show!!! Jan 5...#arevo #music #dope #newyears #2013 #hotshit #swag #letsgetit #comeout http://t.co/Yf6j20nR"
274193844990517248,MRCNLatupella,"In het weekend nieuwe schoenen bestellen #Swag #Jordans #Love"
274193842838843392,xo_emmaaaaa,"nw jungle book #swag!"
274193837667258369,JR_Meyers,"New way to hit on a nerd. ""No shame in the brain game."" #swag"
274193820432875521,shawgsmeister,"@_NoBitchAssNess: #PersonalisedCard on deck 😎 #Barclays http://t.co/e5tKvOjA” #swag"
274193816066600960,fachrizulmi_FJP,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 5892"
274193815710097408,L_SoulTheGreat,"RT @MarlonCorwin: Real sneaker-heads would understand. #sneakerhead #problem #kicks #shoes #sneaker #swag #fight #love #hellno http://t.co/RNbPCcEL"
274193807585714177,Carmel_Carmex,"@dflockafish #swag http://t.co/GV5rmgM7"
274193805698293761,BrainCuozz,"Look who's back!!#brain_pix #swag #hiphop #hip_hop #day #out #jeddah #ksa #pix #photography #kawabangaaa #m http://t.co/tXfVuhKw"
274193805421465600,ZacMalikWWOH,"#morning #swag #classy #beats http://t.co/ToofQuZe"
274193798576340994,its_braandyy,"Wearing your pe jumper around the house cos your freezing indoors(even with heaters on-.-) and you have #SWAG B-)"
274193791022407680,Taserhassan,"RT @Croydonfeed: RT @yokemenswear: @taserhassan in the #truereligion section wearing @linxsdzine #croydon #swag http://t.co/DTJ2zGTH http://t.co/W0Z58eet"
274193771938332672,DavidDanielV,"Believe it or not they were eating pretzels in this. #followme #like #bros #swag #instagood #instamood #best http://t.co/RJzmXbvQ"
274193765042909184,pizza_moon,"#swag http://t.co/j04NwRhM  http://t.co/FlPBvoAi"
274193764774453249,DannyOhSnapp,"A P got cut off -.- #Jumping #Swag #Cannon 7D http://t.co/yrQg63lU"
274193762274652161,kepoLUnyet,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 70708"
274193735015858176,EmSchlag,"Did you have @MSUBlackSheep hand deliver drinking gear to you to for your 21st bday? Nope didn't think so. But I did 😄 #swag"
274193689377644544,boooTAYlicious,"@Mallonnn: @lex_blumengold: @Mallonnn #LaceUp #6thperiodstudyhall” #kiddd #swag #somethinglight” #do #werk"
274193675834253312,TheDopeLifeOfAJ,"Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274193675679051776,brittbritt32,"#scarf #2 #diy #winterswag #swag #greeneyes #whitet #makeit #creative http://t.co/aBbBrsxe"
274193667089117184,travonjonez,"@sarcziaa Maine East is the place to be #Swag haha"
274193662102093826,Em_WaNdo,"@SaveToKnight3: Uhhh just saw a fat squirrel climbing up a tree full force with a grocery bag in its mouth! Lol #swag @Em_WaNdo” Lmaoo!!"
274193661934305280,mdpbusinessart,"#picstitch #one #two #three #123 #piece #suit #thursday #morning #swag #class #buttonup #tie #vest #jacket # http://t.co/Teoq3aRr"
274193646746742785,KelseyWelke,"If anyone wants a good laugh, ask me what I just did. My embarrassing moment of the day just happened. #mylifeisajoke #swag"
274193646419578883,RhymnSimon,"RT @x420codmaster69: Shitting at school #swag #swaggy #textit #blackmetal #filth #based #bowelmovements http://t.co/iQVvW57a"
274193640526585856,LucasHeyhey,"Enfin ce manteau :B ! #swag #troclassewsh #dufflecoat"
274193631320100864,MJP571,"If you have to wear a shirt that says you have #swag, than you don't have swag. #fail #fb"
274193614408658944,KyleGibson7,"@T_Bert32 yeah realtalk n it's gotta have #swag"
274193609341956096,JauiWowie,"Rise Against on the announcements #swag"
274193568086769664,bhattiloney,"#Fresh #Trim #High #Top #Old #School #Boss #Swag http://t.co/LrwjhzUe"
274193558280495104,cranzarry,"RT @L4S4GN4: i'm in english haha #swag"
274193557672296448,fever_5,"mój bojfriend robi się na mojego męża dla objaśnienia moim mężem jest Justin Bieber #SWAG"
274193556325928960,kimchihoang,"#jj #best #all_shots #love #girl #swag #fashion #boyfriend #me #day #holiday #hdr #instamood #instadaily #ig http://t.co/q1jOYzc1"
274193544766439424,Disizsick,"Got #swag? Limited Edition available http://t.co/GKaHPYA7"
274193543080337408,HarryEdSmith,"Think this deserves a like @jamesjohnsonbg #swag #background #suits #hmm #swaggybiscuit #james #thejj http://t.co/ARfgTsoP"
274193528668692480,sportsmenka99,"До чего же мне нравится смотреть группы вконтакте где размещены всякие картинки яркие,прикольные,аа,тащусь просто*__* #SWAG"
274193518237450240,helenwbu,"When I was little I used to always add ""so it is"" onto the end of my sentences #swag #original"
274193503276392448,HarryBoAli,"#allstar #converse #love #trainers #kicks #sneakers #swag @mayagermain7 http://t.co/146ePwIG"
274193491926601729,Raquis_H,"RT @lys_sweetheart: @CameronWho24 @Raquis_H omg best friend... let me flat iron it!! #katwilliams #swag #nohomo"
274193480744591360,pineapplee_10,"RT @ChemaCastillo2: Ima buy me some nice rain boots #swag"
274193460439965696,Rewinding2day,"Just seen a petrol scooter with neons ! #belfast #swag"
274193453582274560,L4S4GN4,"i'm in english haha #swag"
274193385219305472,alwaysboredON,"#turntoyou #like #mother #like #son #swag #cute #love #kid #mom #sweetie #smile #amazing #pattie #justin #pr http://t.co/xv2LtBhz"
274193382283284481,elysemichellexo,"new twitta name #swag"
274193379804450817,celinouchou,"RT @runwaymaki: Lau😊CC!! #lestwins #love #swag #cool #hiphop #d#dope http://t.co/DcPGMHX8"
274193375710834688,lys_sweetheart,"@CameronWho24 @Raquis_H omg best friend... let me flat iron it!! #katwilliams #swag #nohomo"
274193374695784449,dana_banayna,"@DewyaDewyea #swag #littlelegs #longtorso http://t.co/kFCksAnF"
274193372556713985,AitanaLoveJeiBi,"2 years ago, Spain had #SWAG"
274193368324648960,SamanDhanda,"RT @illaydillay: @SamanDhanda BUT IM SO COOL #SWAG #YOLO"
274193327686045696,bemus23,"""@EmilioLoredo51: @bemus23: @EmilioLoredo51 http://t.co/yDK8zYGG” #SWAG #SWAG #wontonsoup"" #Based!!!"
274193301593268224,Martenhylkemaa,"Energie in drinken #swag"
274193290969088000,celinouchou,"RT @runwaymaki: #lestwins #love #hiphop #dance #battle#cool #swag #sexy #dope http://t.co/uxCkAk9A"
274193288813240320,Faz_Islam,"@Yasmin_Schuck thanks yas ! Jus got all spruced up, time to get my #swag on"
274193266629545985,bernadinedoburn,"swag#swag"
274193217833021440,Realdandre11,"Yoo :D #swag #swaggy #life #funnyface #blackandwhite http://t.co/jezre8j6"
274193204692283392,ShitDaarIsMike,"Gfdyuuuyytr ik typte dit met mijn kin #SWAG"
274193203694010368,HarryKjell,"Listen to that @TKOCAPONE #DuckSeason Mixtape -- Mad Punchliness #SWAG http://t.co/Z24Te4AD"
274193192730124288,_N_OAH,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 33109"
274193177555132417,vikijch,"SwagNikeDont Sweat My #Swag. #Nike"
274193177014071296,PapaMcCoolah,"The Cosmic Adventures of Fearless Frank!!! #swag"
274193175608954880,alemosley,"Loira again! #instacool #instagood #swag http://t.co/mfCckNFw"
274193173453099009,PabloBalandran,"Yo i mi pana del alma #Pana #amiga #friend #lips #red #could #leauther #swag http://t.co/H4az9lCP"
274193156466176000,hannah_mmmarie,"""@StephhVal: New girlfriend lezbehonest #swag @hannah_mmmarie http://t.co/WMMyNBiC"" lalalalove forever and ever (:"
274193143073751040,gofastdontcrash,"#joehorn  One of my all time favorite Saints players and the first who brought #swag that helped turn the te http://t.co/DbsIp8P4"
274193141953884162,JustinBieberDwD,"Sleppy #me #and #friend #likeforlikes #swag #cody #sipmson #no #! http://t.co/7pZ4K1Lb #gifboom"
274193118788743169,SwagOnForFun,"Psst follow @xGeefCijfers en cijfer paar mensen #swag"
274193088401006592,_1_____________,"@DETAILS.@WSJ ... Here, a day at the DETAILS HQ: http://t.co/4gTdMJ1J  #HowWeDo #Swag http://t.co/amV2RXaU"
274193085053956096,ellenLouise59,"RT @ninja_panda69: I strike  like a black cobra #hottestthangwalkin #swag #habbit #omgyes #classy"
274193084353482752,JusticeAngelo,"#swag #i #love #pokemon #dark #vader #is #my #favorite #digimon #monster #charzard #is #my #favorite #power http://t.co/EgiWTnEp"
274193045581336576,CamilaGomez143,"RT @matthunter123: Movistar phone service #swag"
274192989511901184,HaaRuuZaah_14,"This right here is my , #swag"
274192986160627712,LeoraStauble,"RT @z_Murder: Fresh Doe's just cause.(: #Aldo #new #shoes #fresh #swag #style #copapair http://t.co/LZmnlgsK"
274192983488868352,LeoraStauble,"RT @spudrph: @churchpunkmom #swag"
274192978497646592,LeoraStauble,"RT @BobBryarsFringe: @fuckthefonze #swag"
274192976459202563,SKIPNWHISTLE,"Nice! @DETAILS: @WSJ swung by & snapped some pics of our staff at work. Here, a day at the DETAILS HQ: http://t.co/X9m1GSrf #HowWeDo #Swag”"
274192976060747776,LeoraStauble,"RT @FagSwag33: @Mikeresca SWAG OVERLOAD #swag #toocoolforschool #pussbag"
274192911179055105,Yurkov_Yuri,"#рэп #swag http://t.co/YpvC8yR5"
274192910050795521,lovekirstenn,"RT @anthonyriggi: My 7th grade yearbook picture. #tbt #me #swag http://t.co/xDb9t5PA"
274192886415908864,samresca,"RT @FagSwag33: @Mikeresca SWAG OVERLOAD #swag #toocoolforschool #pussbag"
274192880858439680,BobBryarsFringe,"@fuckthefonze #swag"
274192826500259840,spudrph,"@churchpunkmom #swag"
274192825355223040,z_Murder,"Fresh Doe's just cause.(: #Aldo #new #shoes #fresh #swag #style #copapair http://t.co/LZmnlgsK"
274192812940066817,Finn_OFICIAL,"RT @ModRelease: Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 6391"
274192807588155392,glitterzgirl,"RT @alexcia_acosta: #formal #dress #glitter #sequins #blue #love #so #excited #instagood #HTC #swag http://t.co/1GCyDpvX"
274192801435095040,Javiworld27,"The prettiest girl I ever rejected. #tbt #SelenaGomez #Swag #singer #model http://t.co/cspiErDF"
274192794564825088,KCDita,"@JediOutcast #Swag"
274192789036740608,fukker_thales,"Eu nunca mais vou me perder , depois que eu chegar a você #Me #clouds #swag #igers #tweegram #tbt #fashion # http://t.co/A3UAclHW"
274192738809942016,ruck,"Gotta be down with the jesus #swag http://t.co/aw14p2H1"
274192727527276544,Hoosier_Dael,"My professor is drunk. Come on prof its only 11:45am. #swag"
274192726159921152,_alheelunaa,"Me encantas!!Quiero que lo sepas!!xD #Swag"
274192715955200000,mdpbusinessart,"#fly #class #suit #tie #bald #suited #swag #thursday #morning #grownman #status #whatchu #know #about #that? http://t.co/7yp3RwpT"
274192713799303169,DABiebersDream,"Greek Swag here. RT @BieberHigher Greece is beautiful :P #swag ♥"
274192673571733504,thecookedbacon,"Collar :) yay #me #swag #lol #collar #fashion #school #bored #bee #theykilledit #:( #aww #purple #lipstick # http://t.co/5NkxO3As"
274192642567462913,Senz_Xie3,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 58532"
274192635986579457,GarySchreib," Don't even think about tweeting about your swag if you don't own at least 2 animal shirts. Preferably wolf shirts.” @maidatut #swag"
274192631595167744,JohnBalmat,"Lunch with the dudes #carmelYL #swag #picstitch http://t.co/eGpBYfPA"
274192617317752832,DeonMiles4,"SWAGTired #SWAG"
274192608853651458,Sk8orDieee,"#swag #skate #skateboarding http://t.co/ePPhITZE"
274192577903878144,GunzAndLipgloss,"#swag Where at? ""@JuiceLeroy: Amazon, I think I'm hoopin this weekend just so you know lol"""
274192556668092416,Itsa_Giraffe,"Barrius' hipster glasses. #swag http://t.co/I99XXKEf"
274192517174554625,ShafayDitta,"#after #school #uniform #swag #daddy #smile http://t.co/EAc1YY32"
274192511596101632,Aesth3tic_Karma,"RT @StructureGaming: Looks like we have a Forward Unto Dawn avatar item to drop at 500 follows!! #halo4 #swag follow and win!!"
274192507334705152,charchan0000,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 74634"
274192497431961600,LILKANEJORDAN,"#NF @DaNSKStarr Thanks on Da follow brah #Swag."
274192488087048192,MACbaby_,"Wearing my work shirt to school because I forgot my other one. #swag #hebpride"
274192485876654080,TXPQwicksilv3R,"RT @StructureGaming: Looks like we have a Forward Unto Dawn avatar item to drop at 500 follows!! #halo4 #swag follow and win!!"
274192483091615744,Joman776,"@bronzekid91 SURPRIZE NIGGA #SWAG http://t.co/32SLEcR3"
274192468277346304,FagSwag33,"@Mikeresca SWAG OVERLOAD #swag #toocoolforschool #pussbag"
274192460501102592,Diadorasport,"RT @DavidDiSparti: @Diadorasport  Le mie nuove Tennis high 270 rosse :D #Killer #swag #izi @RealEmisKilla http://t.co/sq0Uhdrp"
274192457556688896,lovelyclarissa_,"@CeciliaInfinity has red tips, I have pink tips.... #Swag"
274192449667215361,RyanRuggers,"RT @Manwithaplan01: @DeaconBill got you!! #swag #bestteacherever http://t.co/AIAl1W8d"
274192430339878912,Angynoel,"Finally got to use the studios today // Time to produce #studio #music #swag http://t.co/t3zdRoYj"
274192426468524032,StructureGaming,"Looks like we have a Forward Unto Dawn avatar item to drop at 500 follows!! #halo4 #swag follow and win!!"
274192421993201664,Lalitoeddu,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 16288"
274192414946775040,RubyMayLockhart,"@stefaniechance thanks b! #swag"
274192400488988674,SamayoaMarissa,"Gonna cuddle with bitches in 4th cause #swag"
274192382684196865,Mitchell_Ball,"#jackwills #swag http://t.co/EnJO7UYi"
274192375750987778,lifeGUARD_07,"Got a B+/A- on a midterm I didn't study for. Slept through class and got emailed the notes. #swag #lazylife"
274192369300148224,marykatefarrell,"Pretty sure me and @asirakowski are the only ones who know about the communal bathtubs slash wash our Tupperware in them #swag"
274192368171905024,EceGzel20,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 68394"
274192364388630528,EdgardoAlbino,"I WANNA BE YOUR BOY #tumblr #tumblrboy #boy #love #me #swag #aero #postale #brown #eyes #instaboy #follow #f http://t.co/h582MKbJ"
274192355177951232,MzSweetness,"#Badgalriri #777Tour #Rihanna ♥ #swag #Style #fashion #SheRocks @rihanna #RihannaNavi #1Love http://t.co/LLGQbFkI"
274192354687188992,EssieRutecki,"RT @ohsuhyeon: LIKE A BOSS xD RT @EXOasONE [GIF] Kris @ the Airport #Swag xP (cr: to owner v: ssign99) http://t.co/tqjUhGJL …"
274192350492884992,EssieRutecki,"RT @ItsJustMikey: So I won this Xmas  teddy bear worth £160 from shopcade  #toy #teddy #ted #hamleys #money #swag #style #food http://t.co/Rnyfnb8B"
274192347921788928,EssieRutecki,"RT @verajunvr: Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 79601"
274192347640778752,AnetaRoth,"RT @BrytusOfficial: The guy behind me has so much #Swag haha go back to the 1940's sir :) http://t.co/NiwwG3DV"
274192345082236928,EssieRutecki,"RT @LOVE_MEEEEEEE_: Almost LEGAL #Swag"
274192340564983808,EssieRutecki,"RT @amploamplo: Under Armour performance fleece for UofL Women's Hockey. #swag #amplohockey http://t.co/KWFRhhap"
274192338874675201,yari1906,"#PhotoOfTheDay #Swag #Girl #Blue #Body #TeamSwag #guatemalan #hair #Smile #pretty #CellPhoto http://t.co/OO8sh36E"
274192337628966913,EssieRutecki,"RT @BigMattyMcC: @iona_mccann #MINDFUCK #swag #yolo #ros"
274192334797807616,EssieRutecki,"RT @Ikbal_TKJ: Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 37324"
274192332390268928,EssieRutecki,"RT @JUST_do_itt_: #Tbt #ThrowBackThursday #Youngin #Swag #KillenIt http://t.co/JPkO0BtY"
274192329705914368,EssieRutecki,"RT @Strahinja_17: Shamoun rocking that monkey tail #swag http://t.co/5HzwVrUj"
274192327130628097,EssieRutecki,"RT @_alheelunaa: No busques lo que ya tienes con la persona que quieres'!! #Swag"
274192324806987776,EssieRutecki,"RT @313_Terrell_TD: Got bored in class NIKE SWAGG #nike #shoes #swag #swagg #socks http://t.co/aIfDOnxG"
274192322235883520,EssieRutecki,"RT @PoneiDaDemi_: #friends #happy #brazil #beautiful #bestoftheday #cool #cute #l4l #like #lol #love #good #fun #swag #day #to http://t.co/Ga1k5gWe"
274192321367654401,hannah_mmmarie,"RT @StephhVal: New girlfriend lezbehonest #swag @hannah_mmmarie http://t.co/UpcvV7D8"
274192319794778115,EssieRutecki,"RT @_N_OAH: Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 14731"
274192314509959168,EssieRutecki,"RT @short_black_boi: #Tbt with my goons @oliva_twiist @nahnah_kay @burrn_hard. #family #brothers #swag #presec #dope #blue #shoes http://t.co/HLthdqtW"
274192311934672896,EssieRutecki,"RT @heathernhunter: Didn't realize I had dog hair ALLLLL over me when I left the house for the gym. Awesome. #Swag....not."
274192309476802561,EssieRutecki,"RT @e_Lo405: At the #Thunder vs #Rockets game last night...K-Mart from downtown! #ThunderUP #Swag http://t.co/J5LcjZEB"
274192305106329600,EssieRutecki,"RT @AliceCo1999: #happy #nice #wonderful #beautiful #cool #super #swag #home #girl #bad #black #wait #love #good #betmen #yel http://t.co/VKk3IA2d"
274192302174527489,EssieRutecki,"RT @emilynicole14: @HippieProblemz your tattoo is beauuutiful! #rad #swag 💃👯👑🌸😍"
274192299599228928,Leaah_S,"I DONT HAVE IT. CAN YOU PLS BUY IT FOR ME, QIQI? :3 RT @Z4QQI: Blackberry is so 2007. Now we use Nokia torchlight ah. #Swag"
274192299599204352,EssieRutecki,"RT @ObeyYankee: School #ootd #swag http://t.co/kbvSzlJU"
274192287599316992,celestial_swag,"Don't forget to #follow #me and #like this! 😏🌌🌠🌌#astronomy #swag #cool #awesome #space #black #stars #sky http://t.co/48LFScS7"
274192279894384640,Manwithaplan01,"@DeaconBill got you!! #swag #bestteacherever http://t.co/AIAl1W8d"
